Estado,Fecha,Casos,Sospechosos,Negativos,Defunciones,Entretenimiento,Supermercados_y_farmacias,Parques,Transporte_publico,Oficinas,Hogares
MORELOS,28/02/2020,0,0,0,0,2,5,6,9,14,-3
MORELOS,29/02/2020,0,0,0,0,5,10,1,6,5,0
MORELOS,01/03/2020,0,0,1,0,7,8,7,16,3,0
MORELOS,02/03/2020,0,0,0,0,2,4,0,5,12,-2
MORELOS,03/03/2020,0,0,0,0,0,4,2,-1,9,-2
MORELOS,04/03/2020,0,0,0,0,1,4,-2,2,9,-2
MORELOS,05/03/2020,0,0,0,0,1,3,2,4,9,-2
MORELOS,06/03/2020,0,0,1,0,-2,0,1,3,14,-2
MORELOS,07/03/2020,0,0,0,0,-2,2,0,-2,5,1
MORELOS,08/03/2020,0,0,0,0,3,4,9,-2,3,0
MORELOS,09/03/2020,1,0,0,0,-8,-5,-8,-12,-16,6
MORELOS,10/03/2020,0,0,1,0,-1,3,3,3,10,-2
MORELOS,11/03/2020,0,0,1,0,0,2,2,0,9,-2
MORELOS,12/03/2020,0,0,1,0,2,3,4,2,9,-2
MORELOS,13/03/2020,0,0,0,0,6,10,11,13,6,-1
MORELOS,14/03/2020,1,0,1,0,11,21,16,22,4,-1
MORELOS,15/03/2020,0,0,2,0,18,24,29,14,2,-1
MORELOS,16/03/2020,0,0,0,0,8,15,2,3,-45,10
MORELOS,17/03/2020,1,0,1,0,-1,9,-3,7,0,0
MORELOS,18/03/2020,1,0,2,0,-5,4,-8,-7,-12,5
MORELOS,19/03/2020,0,0,6,0,-11,2,-11,-10,-17,7
MORELOS,20/03/2020,1,0,8,0,-20,-5,-19,-21,-14,8
MORELOS,21/03/2020,1,0,1,0,-24,-6,-22,-24,-4,7
MORELOS,22/03/2020,0,0,2,0,-29,-12,-20,-32,-5,7
MORELOS,23/03/2020,2,0,11,0,-20,-8,-22,-29,-21,10
MORELOS,24/03/2020,3,0,11,0,-23,-9,-26,-30,-29,11
MORELOS,25/03/2020,0,0,13,0,-25,-10,-28,-29,-31,13
MORELOS,26/03/2020,0,0,11,0,-27,-12,-29,-36,-33,14
MORELOS,27/03/2020,0,0,8,0,-32,-12,-31,-40,-29,15
MORELOS,28/03/2020,3,0,7,1,-34,-12,-35,-42,-13,12
MORELOS,29/03/2020,1,0,13,1,-39,-17,-35,-43,-15,11
MORELOS,30/03/2020,1,0,11,0,-27,-12,-32,-38,-34,14
MORELOS,31/03/2020,1,0,15,1,-28,-10,-32,-38,-38,14
MORELOS,01/04/2020,3,0,18,1,-29,-10,-33,-39,-40,16
MORELOS,02/04/2020,8,0,18,0,-38,-11,-36,-40,-41,17
MORELOS,03/04/2020,1,0,13,0,-49,-12,-37,-45,-37,18
MORELOS,04/04/2020,3,0,13,0,-52,-13,-43,-48,-22,15
MORELOS,05/04/2020,3,0,5,0,-56,-20,-42,-51,-24,13
MORELOS,06/04/2020,8,0,21,1,-45,-12,-34,-44,-43,17
MORELOS,07/04/2020,7,0,15,1,-44,-12,-33,-44,-46,17
MORELOS,08/04/2020,6,0,21,1,-43,-9,-35,-41,-46,17
MORELOS,09/04/2020,8,0,12,0,-47,-9,-37,-44,-56,20
MORELOS,10/04/2020,3,1,9,1,-62,-25,-49,-60,-64,27
MORELOS,11/04/2020,2,0,13,0,-60,-24,-52,-58,-39,19
MORELOS,12/04/2020,4,0,8,0,-61,-29,-51,-53,-27,15
MORELOS,13/04/2020,9,0,22,3,-48,-19,-44,-47,-43,18
MORELOS,14/04/2020,11,0,28,1,-48,-18,-42,-47,-46,18
MORELOS,15/04/2020,10,0,22,2,-45,-13,-42,-44,-45,19
MORELOS,16/04/2020,8,0,17,1,-46,-16,-42,-46,-47,19
MORELOS,17/04/2020,12,0,16,3,-51,-20,-45,-52,-42,21
MORELOS,18/04/2020,9,0,7,0,-57,-26,-53,-54,-24,17
MORELOS,19/04/2020,18,1,11,4,-61,-32,-54,-57,-25,14
MORELOS,20/04/2020,33,1,24,6,-50,-25,-44,-51,-42,18
MORELOS,21/04/2020,22,0,24,6,-52,-25,-48,-51,-45,19
MORELOS,22/04/2020,32,0,12,8,-53,-27,-49,-51,-46,20
MORELOS,23/04/2020,30,1,17,6,-55,-28,-49,-52,-46,20
MORELOS,24/04/2020,36,0,15,4,-58,-28,-51,-57,-42,22
MORELOS,25/04/2020,14,0,10,7,-60,-29,-56,-57,-25,18
MORELOS,26/04/2020,34,0,8,8,-64,-35,-56,-60,-26,15
MORELOS,27/04/2020,48,0,15,7,-53,-27,-49,-52,-42,20
MORELOS,28/04/2020,30,0,13,9,-52,-25,-50,-52,-46,15
MORELOS,29/04/2020,50,0,22,11,-52,-22,-48,-50,-45,20
MORELOS,30/04/2020,41,0,24,8,-47,-13,-44,-45,-44,18
MORELOS,01/05/2020,35,0,11,15,-60,-24,-52,-60,-55,24
MORELOS,02/05/2020,29,0,2,16,-59,-23,-53,-56,-27,18
MORELOS,03/05/2020,50,0,12,12,-64,-31,-54,-59,-23,15
MORELOS,04/05/2020,56,0,27,20,-52,-22,-46,-51,-43,19
MORELOS,05/05/2020,53,0,17,16,-54,-23,-48,-53,-47,20
MORELOS,06/05/2020,56,0,45,14,-54,-24,-49,-52,-46,21
MORELOS,07/05/2020,49,0,31,12,-55,-24,-50,-54,-47,21
MORELOS,08/05/2020,44,0,32,13,-59,-26,-53,-58,-42,23
MORELOS,09/05/2020,27,0,13,13,-59,-22,-55,-55,-24,18
MORELOS,10/05/2020,32,0,11,16,-61,-28,-52,-60,-14,13
MORELOS,11/05/2020,64,0,39,16,-55,-28,-51,-55,-43,20
MORELOS,12/05/2020,58,0,40,12,-54,-25,-49,-53,-46,20
MORELOS,13/05/2020,60,0,33,22,-53,-23,-50,-51,-46,21
MORELOS,14/05/2020,43,1,38,10,-53,-22,-49,-53,-46,21
MORELOS,15/05/2020,54,2,58,10,-54,-19,-49,-53,-41,22
MORELOS,16/05/2020,28,0,15,9,-57,-20,-55,-53,-23,18
MORELOS,17/05/2020,26,0,14,10,-62,-29,-56,-58,-20,15
MORELOS,18/05/2020,48,1,53,15,-52,-22,-49,-52,-41,20
MORELOS,19/05/2020,54,0,37,18,-52,-21,-49,-52,-45,20
MORELOS,20/05/2020,47,2,38,22,-53,-21,-47,-51,-44,21
MORELOS,21/05/2020,53,1,42,15,-54,-22,-47,-52,-45,21
MORELOS,22/05/2020,63,1,45,9,-57,-23,-50,-56,-39,22
MORELOS,23/05/2020,25,1,8,15,-59,-22,-53,-56,-20,18
MORELOS,24/05/2020,21,0,15,7,-63,-29,-52,-57,-18,15
MORELOS,25/05/2020,69,1,60,9,-53,-21,-48,-51,-40,20
MORELOS,26/05/2020,75,1,65,10,-53,-22,-47,-52,-42,19
MORELOS,27/05/2020,41,0,41,6,-55,-24,-49,-52,-42,20
MORELOS,28/05/2020,61,2,36,7,-54,-23,-47,-50,-42,20
MORELOS,29/05/2020,51,1,46,5,-55,-19,-48,-52,-37,22
MORELOS,30/05/2020,27,1,6,7,-56,-16,-50,-51,-14,16
MORELOS,31/05/2020,31,0,16,12,-60,-24,-50,-53,-9,14
MORELOS,01/06/2020,63,2,36,13,-49,-17,-45,-47,-34,18
MORELOS,02/06/2020,51,0,29,13,-50,-18,-45,-48,-39,18
MORELOS,03/06/2020,56,3,34,6,-49,-18,-45,-46,-38,19
MORELOS,04/06/2020,46,2,35,7,-50,-18,-45,-48,-39,19
MORELOS,05/06/2020,58,1,38,8,-53,-18,-48,-50,-34,20
MORELOS,06/06/2020,26,0,23,11,-55,-18,-52,-50,-13,16
MORELOS,07/06/2020,21,0,13,8,-59,-26,-51,-54,-10,14
MORELOS,08/06/2020,88,1,53,9,-50,-20,-47,-50,-34,18
MORELOS,09/06/2020,56,1,54,9,-50,-21,-47,-49,-37,17
MORELOS,10/06/2020,53,0,55,12,-48,-19,-47,-48,-37,18
MORELOS,11/06/2020,58,2,73,8,-48,-19,-45,-48,-38,19
MORELOS,12/06/2020,58,1,65,8,-50,-16,-46,-50,-32,19
MORELOS,13/06/2020,38,1,15,9,-50,-14,-48,-49,-9,15
MORELOS,14/06/2020,31,2,18,8,-54,-21,-46,-48,-3,12
MORELOS,15/06/2020,63,0,65,7,-43,-11,-41,-45,-31,16
MORELOS,16/06/2020,59,5,50,11,-42,-11,-41,-44,-34,17
MORELOS,17/06/2020,47,0,59,7,-42,-13,-40,-44,-34,17
MORELOS,18/06/2020,38,2,54,5,-44,-14,-41,-44,-36,17
MORELOS,19/06/2020,60,1,56,9,-46,-14,-43,-46,-30,17
MORELOS,20/06/2020,21,2,14,3,-48,-11,-46,-43,-7,14
MORELOS,21/06/2020,17,0,13,9,-52,-17,-44,-47,5,10
MORELOS,22/06/2020,34,5,67,7,-45,-19,-46,-46,-35,17
MORELOS,23/06/2020,43,1,55,9,-44,-17,-43,-45,-36,17
MORELOS,24/06/2020,59,1,59,4,-44,-18,-44,-45,-35,18
MORELOS,25/06/2020,29,4,51,1,-44,-18,-45,-44,-36,18
MORELOS,26/06/2020,36,0,64,7,-44,-13,-41,-46,-29,18
MORELOS,27/06/2020,15,1,17,3,-46,-12,-43,-41,-7,14
MORELOS,28/06/2020,18,2,13,4,-49,-20,-41,-45,0,11
MORELOS,29/06/2020,52,3,65,9,-39,-14,-40,-43,-30,15
MORELOS,30/06/2020,30,1,57,6,-34,-7,-38,-40,-32,14
MORELOS,01/07/2020,39,6,55,8,-35,-7,-36,-38,-32,15
MORELOS,02/07/2020,36,3,47,4,-35,-7,-35,-38,-33,15
MORELOS,03/07/2020,35,1,37,6,-40,-9,-39,-41,-28,16
MORELOS,04/07/2020,11,0,14,5,-42,-7,-41,-38,-5,12
MORELOS,05/07/2020,12,0,19,4,-48,-18,-43,-42,-3,11
MORELOS,06/07/2020,41,3,42,3,-38,-13,-39,-41,-30,14
MORELOS,07/07/2020,38,0,62,3,-36,-11,-37,-40,-33,14
MORELOS,08/07/2020,24,4,59,4,-37,-13,-39,-40,-33,15
MORELOS,09/07/2020,34,5,53,4,-37,-13,-37,-42,-33,15
MORELOS,10/07/2020,38,2,47,7,-39,-11,-37,-41,-27,15
MORELOS,11/07/2020,14,1,9,4,-40,-9,-40,-37,-5,12
MORELOS,12/07/2020,17,0,16,2,-43,-16,-37,-40,1,10
MORELOS,13/07/2020,50,3,48,7,-35,-11,-35,-39,-30,13
MORELOS,14/07/2020,42,0,47,4,-32,-8,-34,-40,-33,14
MORELOS,15/07/2020,38,0,60,3,-28,-2,-31,-35,-31,13
MORELOS,16/07/2020,39,3,87,5,-29,-3,-31,-34,-32,13
MORELOS,17/07/2020,40,2,57,4,-34,-4,-34,-36,-27,14
MORELOS,18/07/2020,13,0,18,3,-36,-3,-36,-33,-4,10
MORELOS,19/07/2020,15,0,15,8,-38,-11,-34,-33,1,8
MORELOS,20/07/2020,47,0,51,3,-32,-8,-36,-37,-29,13
MORELOS,21/07/2020,41,1,56,5,-31,-8,-34,-38,-32,13
MORELOS,22/07/2020,35,2,54,1,-32,-8,-33,-37,-30,14
MORELOS,23/07/2020,39,0,47,4,-32,-8,-33,-36,-31,14
MORELOS,24/07/2020,36,0,36,12,-36,-8,-34,-37,-26,14
MORELOS,25/07/2020,19,0,12,4,-37,-6,-36,-34,-5,11
MORELOS,26/07/2020,20,1,11,3,-38,-12,-33,-30,0,9
MORELOS,27/07/2020,48,1,46,2,-33,-10,-35,-37,-30,13
MORELOS,28/07/2020,48,1,42,3,-33,-10,-36,-38,-32,14
MORELOS,29/07/2020,42,2,30,2,-29,-9,-32,-37,-31,14
MORELOS,30/07/2020,48,2,61,2,-26,-6,-33,-35,-32,13
MORELOS,31/07/2020,47,4,47,3,-29,-4,-34,-35,-26,14
MORELOS,01/08/2020,18,1,12,3,-28,0,-34,-30,-3,9
MORELOS,02/08/2020,18,0,12,3,-32,-9,-32,-29,1,8
MORELOS,03/08/2020,38,1,47,10,-25,-4,-32,-35,-28,12
MORELOS,04/08/2020,49,4,62,6,-26,-7,-34,-36,-31,12
MORELOS,05/08/2020,31,3,56,5,-24,-6,-31,-36,-30,13
MORELOS,06/08/2020,45,3,78,9,-27,-10,-36,-37,-31,13
MORELOS,07/08/2020,41,5,41,6,-30,-8,-34,-39,-26,13
MORELOS,08/08/2020,14,3,22,4,-33,-9,-39,-34,-5,10
MORELOS,09/08/2020,20,0,20,4,-31,-10,-29,-34,1,8
MORELOS,10/08/2020,45,4,81,5,-27,-9,-35,-36,-28,12
MORELOS,11/08/2020,54,2,65,9,-24,-8,-33,-35,-31,12
MORELOS,12/08/2020,44,1,41,2,-24,-8,-32,-36,-30,13
MORELOS,13/08/2020,37,4,57,6,-23,-6,-30,-34,-30,13
MORELOS,14/08/2020,38,1,41,3,-26,-4,-33,-34,-25,13
MORELOS,15/08/2020,14,3,14,1,-25,0,-31,-29,-3,8
MORELOS,16/08/2020,6,2,11,7,-26,-7,-27,-26,2,7
MORELOS,17/08/2020,51,7,72,3,-22,-5,-30,-33,-27,11
MORELOS,18/08/2020,41,4,99,5,-21,-5,-28,-33,-29,12
MORELOS,19/08/2020,27,5,68,1,-20,-6,-27,-33,-29,12
MORELOS,20/08/2020,41,3,65,2,-21,-7,-27,-33,-29,13
MORELOS,21/08/2020,17,24,47,2,-24,-4,-26,-35,-24,12
MORELOS,22/08/2020,10,7,10,1,-24,-1,-28,-32,-3,9
MORELOS,23/08/2020,5,4,4,1,-26,-6,-24,-28,3,7
NACIONAL,15/02/2020,0,0,9,0,6,4,6,4,3,-1
NACIONAL,16/02/2020,0,0,16,0,7,6,7,6,2,-1
NACIONAL,17/02/2020,0,0,28,0,2,4,3,5,11,-2
NACIONAL,18/02/2020,0,0,30,0,0,-1,3,2,9,-2
NACIONAL,19/02/2020,0,0,31,0,0,0,2,3,8,-1
NACIONAL,20/02/2020,0,0,22,0,0,-1,2,3,7,-1
NACIONAL,21/02/2020,0,0,22,0,-2,-2,-1,4,11,-1
NACIONAL,22/02/2020,0,0,12,0,0,0,7,4,4,0
NACIONAL,23/02/2020,0,0,9,0,2,1,8,7,2,-1
NACIONAL,24/02/2020,1,0,32,0,-2,0,6,4,8,-1
NACIONAL,25/02/2020,0,0,31,0,-2,-2,7,2,6,-1
NACIONAL,26/02/2020,0,0,39,0,-3,-1,3,1,6,-1
NACIONAL,27/02/2020,4,0,41,0,1,1,0,2,7,-1
NACIONAL,28/02/2020,2,0,63,0,3,6,3,6,12,-2
NACIONAL,29/02/2020,1,0,25,0,6,8,5,5,6,-1
NACIONAL,01/03/2020,0,1,28,0,6,9,7,7,3,-1
NACIONAL,02/03/2020,1,0,77,0,1,6,2,4,10,-2
NACIONAL,03/03/2020,0,0,75,0,1,3,2,2,9,-2
NACIONAL,04/03/2020,2,0,68,0,1,4,2,3,9,-1
NACIONAL,05/03/2020,1,0,65,0,2,3,3,3,8,-1
NACIONAL,06/03/2020,0,0,55,0,-1,0,0,3,12,-1
NACIONAL,07/03/2020,1,0,25,0,1,2,4,2,6,0
NACIONAL,08/03/2020,4,0,31,0,3,3,10,4,3,0
NACIONAL,09/03/2020,2,1,78,0,-11,-6,-8,-17,-16,7
NACIONAL,10/03/2020,9,0,98,0,-2,0,2,3,9,-2
NACIONAL,11/03/2020,27,0,106,0,-1,2,2,2,8,-1
NACIONAL,12/03/2020,28,0,175,0,1,4,3,3,8,-2
NACIONAL,13/03/2020,60,0,224,0,2,6,3,5,5,-1
NACIONAL,14/03/2020,50,1,113,0,2,10,6,4,3,-1
NACIONAL,15/03/2020,36,0,135,0,0,7,6,-4,1,-1
NACIONAL,16/03/2020,68,0,195,0,-11,5,-7,-30,-54,13
NACIONAL,17/03/2020,95,0,367,0,-7,5,-8,-9,-3,2
NACIONAL,18/03/2020,102,1,418,2,-13,3,-14,-17,-10,6
NACIONAL,19/03/2020,111,0,479,0,-17,1,-16,-22,-14,7
NACIONAL,20/03/2020,100,2,472,1,-23,-3,-22,-26,-14,9
NACIONAL,21/03/2020,66,1,333,0,-31,-7,-32,-29,-7,9
NACIONAL,22/03/2020,48,0,265,1,-37,-13,-37,-33,-10,8
NACIONAL,23/03/2020,129,0,711,1,-31,-14,-30,-37,-29,12
NACIONAL,24/03/2020,165,1,972,2,-35,-16,-33,-41,-34,14
NACIONAL,25/03/2020,141,4,1113,2,-37,-16,-36,-44,-36,16
NACIONAL,26/03/2020,173,1,1052,8,-37,-17,-36,-46,-37,16
NACIONAL,27/03/2020,211,2,1248,7,-39,-17,-37,-47,-34,17
NACIONAL,28/03/2020,159,3,607,14,-40,-14,-39,-43,-18,12
NACIONAL,29/03/2020,142,3,600,8,-45,-19,-46,-47,-20,11
NACIONAL,30/03/2020,318,7,1351,12,-35,-15,-36,-47,-38,15
NACIONAL,31/03/2020,280,8,1204,22,-35,-15,-37,-48,-41,16
NACIONAL,01/04/2020,331,10,1252,19,-37,-13,-39,-50,-44,18
NACIONAL,02/04/2020,311,8,1381,26,-47,-12,-41,-52,-46,19
NACIONAL,03/04/2020,341,11,1385,32,-56,-11,-43,-52,-43,21
NACIONAL,04/04/2020,220,2,857,33,-57,-11,-46,-48,-27,16
NACIONAL,05/04/2020,228,5,575,27,-62,-19,-52,-51,-27,13
NACIONAL,06/04/2020,547,5,1449,53,-54,-15,-41,-54,-49,19
NACIONAL,07/04/2020,463,7,1523,56,-53,-18,-42,-56,-52,20
NACIONAL,08/04/2020,524,11,1647,46,-52,-13,-42,-55,-53,20
NACIONAL,09/04/2020,417,8,1220,53,-58,-16,-46,-62,-64,23
NACIONAL,10/04/2020,500,8,1422,66,-71,-30,-57,-72,-72,30
NACIONAL,11/04/2020,416,5,963,69,-66,-26,-54,-63,-49,20
NACIONAL,12/04/2020,431,9,758,72,-65,-29,-58,-57,-31,13
NACIONAL,13/04/2020,863,13,1932,80,-54,-20,-45,-56,-49,20
NACIONAL,14/04/2020,852,14,2031,92,-54,-19,-44,-57,-50,21
NACIONAL,15/04/2020,889,9,1889,95,-51,-13,-44,-56,-50,21
NACIONAL,16/04/2020,909,10,1769,80,-51,-15,-45,-57,-51,22
NACIONAL,17/04/2020,1045,15,1973,110,-55,-18,-47,-58,-47,24
NACIONAL,18/04/2020,741,12,876,110,-59,-23,-51,-55,-29,17
NACIONAL,19/04/2020,681,13,792,136,-62,-28,-56,-56,-26,13
NACIONAL,20/04/2020,1390,31,2193,165,-55,-25,-47,-57,-47,20
NACIONAL,21/04/2020,1353,27,1958,157,-58,-28,-50,-60,-50,21
NACIONAL,22/04/2020,1268,27,1908,166,-58,-27,-51,-60,-50,22
NACIONAL,23/04/2020,1365,21,2120,163,-59,-28,-52,-61,-51,23
NACIONAL,24/04/2020,1552,19,2368,196,-61,-28,-53,-62,-47,24
NACIONAL,25/04/2020,981,25,1185,223,-62,-27,-55,-58,-31,18
NACIONAL,26/04/2020,963,19,937,235,-65,-31,-60,-59,-28,14
NACIONAL,27/04/2020,1756,27,2500,211,-58,-28,-51,-60,-48,22
NACIONAL,28/04/2020,1742,33,2627,209,-58,-28,-50,-61,-50,17
NACIONAL,29/04/2020,1726,33,2943,271,-55,-21,-49,-60,-50,22
NACIONAL,30/04/2020,1732,60,3324,264,-47,-10,-45,-57,-49,20
NACIONAL,01/05/2020,1344,47,1712,295,-61,-22,-54,-67,-63,28
NACIONAL,02/05/2020,1331,50,1461,262,-59,-21,-52,-57,-33,18
NACIONAL,03/05/2020,1220,36,1508,264,-63,-28,-58,-58,-25,13
NACIONAL,04/05/2020,2454,65,3413,332,-54,-22,-47,-59,-47,21
NACIONAL,05/05/2020,2037,133,2961,312,-56,-25,-50,-61,-51,22
NACIONAL,06/05/2020,2227,150,3403,302,-56,-23,-49,-61,-49,22
NACIONAL,07/05/2020,2331,116,3414,296,-56,-22,-50,-62,-50,23
NACIONAL,08/05/2020,2334,137,3748,321,-57,-22,-51,-61,-46,24
NACIONAL,09/05/2020,1477,105,1944,309,-56,-17,-51,-56,-28,17
NACIONAL,10/05/2020,1368,72,1331,322,-59,-24,-56,-57,-14,11
NACIONAL,11/05/2020,2856,187,3911,344,-57,-26,-50,-60,-47,21
NACIONAL,12/05/2020,2822,194,4086,343,-55,-25,-48,-60,-48,21
NACIONAL,13/05/2020,3048,172,3824,377,-55,-23,-48,-61,-48,22
NACIONAL,14/05/2020,3009,184,4157,417,-53,-20,-48,-60,-48,22
NACIONAL,15/05/2020,3407,197,4255,427,-53,-16,-46,-58,-44,23
NACIONAL,16/05/2020,2103,132,2044,397,-55,-16,-49,-53,-26,16
NACIONAL,17/05/2020,1593,90,1252,452,-60,-24,-55,-56,-20,13
NACIONAL,18/05/2020,3936,273,4478,454,-52,-19,-46,-57,-44,20
NACIONAL,19/05/2020,3490,233,4139,460,-53,-21,-45,-58,-46,21
NACIONAL,20/05/2020,3800,282,4415,461,-53,-19,-45,-58,-46,21
NACIONAL,21/05/2020,3902,273,4277,452,-54,-20,-46,-58,-47,22
NACIONAL,22/05/2020,3897,300,4586,440,-56,-20,-47,-58,-42,22
NACIONAL,23/05/2020,2216,157,2144,433,-56,-18,-49,-53,-22,16
NACIONAL,24/05/2020,1816,130,1705,469,-60,-24,-53,-55,-18,13
NACIONAL,25/05/2020,4526,276,4847,485,-53,-19,-44,-56,-43,20
NACIONAL,26/05/2020,4261,327,4794,486,-54,-22,-45,-58,-44,20
NACIONAL,27/05/2020,4407,252,4940,457,-54,-22,-46,-59,-44,21
NACIONAL,28/05/2020,4153,246,4718,489,-53,-19,-46,-58,-44,21
NACIONAL,29/05/2020,4276,327,4890,445,-52,-14,-45,-56,-40,22
NACIONAL,30/05/2020,2670,179,2495,486,-53,-12,-46,-50,-17,14
NACIONAL,31/05/2020,2027,120,1730,510,-57,-19,-52,-52,-11,12
NACIONAL,01/06/2020,5193,288,5214,555,-48,-13,-43,-52,-38,18
NACIONAL,02/06/2020,4656,248,5097,505,-50,-17,-43,-54,-41,19
NACIONAL,03/06/2020,4876,315,5400,538,-50,-17,-43,-54,-41,19
NACIONAL,04/06/2020,4811,258,5296,533,-50,-17,-44,-55,-41,20
NACIONAL,05/06/2020,4956,273,5599,512,-52,-16,-45,-55,-37,21
NACIONAL,06/06/2020,2921,203,2572,549,-52,-14,-46,-49,-16,14
NACIONAL,07/06/2020,2284,91,1789,572,-56,-21,-50,-51,-10,11
NACIONAL,08/06/2020,6052,335,5605,603,-50,-18,-43,-53,-37,18
NACIONAL,09/06/2020,5661,288,6006,569,-50,-20,-44,-55,-39,18
NACIONAL,10/06/2020,5612,342,6021,594,-48,-16,-42,-54,-39,18
NACIONAL,11/06/2020,5298,309,6011,549,-48,-16,-43,-54,-40,19
NACIONAL,12/06/2020,5505,341,6251,611,-48,-13,-42,-53,-35,19
NACIONAL,13/06/2020,2987,195,2530,572,-48,-10,-41,-47,-12,13
NACIONAL,14/06/2020,2529,161,1940,593,-52,-17,-46,-49,-6,11
NACIONAL,15/06/2020,6430,377,6680,591,-43,-9,-36,-49,-35,16
NACIONAL,16/06/2020,6274,392,6324,653,-42,-11,-36,-50,-37,17
NACIONAL,17/06/2020,5989,305,6055,633,-43,-11,-37,-51,-38,18
NACIONAL,18/06/2020,5930,380,5812,575,-44,-13,-38,-51,-39,18
NACIONAL,19/06/2020,5975,337,5817,548,-46,-11,-38,-50,-34,17
NACIONAL,20/06/2020,3464,205,2689,493,-45,-7,-39,-44,-11,12
NACIONAL,21/06/2020,2379,198,1570,568,-50,-14,-46,-47,4,8
NACIONAL,22/06/2020,6729,431,5624,557,-46,-17,-40,-51,-38,17
NACIONAL,23/06/2020,6503,345,6299,555,-46,-18,-39,-52,-39,17
NACIONAL,24/06/2020,6207,393,5952,542,-45,-15,-40,-51,-38,18
NACIONAL,25/06/2020,6124,469,6339,525,-45,-15,-40,-52,-39,18
NACIONAL,26/06/2020,6357,494,6540,579,-47,-13,-40,-51,-34,19
NACIONAL,27/06/2020,3563,225,3017,579,-47,-11,-39,-44,-12,12
NACIONAL,28/06/2020,2844,265,2030,563,-50,-17,-43,-46,-4,10
NACIONAL,29/06/2020,7316,448,7157,634,-42,-12,-37,-48,-35,16
NACIONAL,30/06/2020,7024,392,6905,595,-37,-7,-35,-48,-37,15
NACIONAL,01/07/2020,7386,503,7151,569,-38,-6,-36,-47,-37,16
NACIONAL,02/07/2020,6816,487,6554,561,-39,-7,-36,-47,-38,16
NACIONAL,03/07/2020,6822,454,6935,561,-42,-8,-37,-47,-34,17
NACIONAL,04/07/2020,3508,241,2738,589,-45,-10,-39,-43,-12,12
NACIONAL,05/07/2020,2843,180,2101,634,-49,-17,-44,-44,-6,9
NACIONAL,06/07/2020,7545,643,7444,683,-40,-11,-36,-46,-36,15
NACIONAL,07/07/2020,7584,642,7380,651,-40,-13,-36,-48,-38,16
NACIONAL,08/07/2020,7154,594,7080,601,-41,-13,-38,-48,-38,16
NACIONAL,09/07/2020,6852,637,6777,609,-41,-14,-38,-48,-38,17
NACIONAL,10/07/2020,6843,691,6680,571,-42,-11,-37,-47,-34,17
NACIONAL,11/07/2020,3636,293,2872,593,-44,-11,-39,-41,-11,12
NACIONAL,12/07/2020,2976,254,2028,591,-48,-18,-43,-43,-6,9
NACIONAL,13/07/2020,8170,595,7435,643,-40,-12,-35,-46,-36,15
NACIONAL,14/07/2020,7784,646,7140,613,-37,-12,-35,-47,-38,15
NACIONAL,15/07/2020,8203,596,7921,624,-34,-5,-34,-45,-37,15
NACIONAL,16/07/2020,7694,741,7703,632,-34,-6,-34,-45,-37,15
NACIONAL,17/07/2020,7389,633,8042,594,-39,-8,-36,-45,-33,16
NACIONAL,18/07/2020,4086,249,3592,570,-41,-9,-38,-39,-11,11
NACIONAL,19/07/2020,3110,184,1975,610,-44,-15,-41,-41,-5,9
NACIONAL,20/07/2020,8552,673,8101,616,-37,-11,-36,-45,-36,15
NACIONAL,21/07/2020,8195,719,7646,646,-37,-13,-35,-46,-38,15
NACIONAL,22/07/2020,7812,774,7780,561,-38,-12,-36,-46,-37,16
NACIONAL,23/07/2020,7589,694,7535,609,-38,-12,-36,-46,-37,16
NACIONAL,24/07/2020,7475,691,7409,573,-41,-12,-37,-46,-33,17
NACIONAL,25/07/2020,3788,418,3112,589,-42,-11,-37,-40,-12,11
NACIONAL,26/07/2020,2742,207,2074,591,-47,-20,-43,-43,-8,10
NACIONAL,27/07/2020,7835,644,7450,610,-41,-15,-38,-47,-39,16
NACIONAL,28/07/2020,7469,528,7838,598,-38,-15,-37,-46,-38,16
NACIONAL,29/07/2020,7078,581,7453,511,-36,-12,-37,-46,-38,16
NACIONAL,30/07/2020,6846,785,7351,571,-32,-9,-35,-45,-38,15
NACIONAL,31/07/2020,6081,743,7121,514,-34,-7,-36,-43,-33,16
NACIONAL,01/08/2020,3404,415,3361,536,-35,-5,-35,-36,-11,10
NACIONAL,02/08/2020,2291,232,1860,512,-39,-12,-39,-38,-5,8
NACIONAL,03/08/2020,6874,719,7104,559,-32,-8,-34,-42,-35,14
NACIONAL,04/08/2020,6708,757,7697,590,-32,-10,-33,-43,-37,14
NACIONAL,05/08/2020,6455,806,7464,529,-31,-8,-32,-43,-36,15
NACIONAL,06/08/2020,6112,819,7286,520,-32,-10,-33,-44,-37,15
NACIONAL,07/08/2020,5966,741,7447,490,-34,-10,-34,-43,-33,15
NACIONAL,08/08/2020,3240,327,3134,519,-36,-10,-35,-38,-11,10
NACIONAL,09/08/2020,2148,197,1831,492,-39,-15,-39,-39,-6,8
NACIONAL,10/08/2020,6550,918,7611,507,-32,-12,-34,-42,-34,14
NACIONAL,11/08/2020,6341,735,7825,502,-32,-13,-33,-43,-37,14
NACIONAL,12/08/2020,5821,1004,7501,449,-32,-12,-33,-44,-36,15
NACIONAL,13/08/2020,5765,1042,7349,437,-31,-10,-32,-43,-36,14
NACIONAL,14/08/2020,5501,1022,7485,428,-31,-7,-33,-41,-32,14
